order_id,order_time,user_id,product_id,channel,province,city,quantity,unit_price,discount_amount,pay_amount,order_status,pay_type
SO20260601000843,2026-06-01 08:21:11,U014418,P00001,APP商城,湖北省,襄阳市,1,7073.59,0.00,7073.59,已支付,银行卡
SO20260601000843,2026-06-01 08:21:11,U014418,P00076,APP商城,湖北省,襄阳市,1,1526.68,261.06,1265.62,已支付,银行卡
SO20260601000844,2026-06-01 17:06:13,U038072,P00007,京东自营,广东省,广州市,2,6983.59,2882.40,11084.78,已完成,微信支付
SO20260601000845,2026/06/01 02:06,U004481,P00040,APP商城,河南省,新乡市,1,197.02,0.00,197.02,已完成,银行卡
SO20260601000845,2026-06-01 02:06:41,U004481,P00016,APP商城,河南省,新乡市,1,621.58,0.00,621.58,已完成,银行卡
SO20260601000845,2026-06-01 02:06:41,U004481,P00167,APP商城,河南省,新乡市,1,308.64,50.21,258.43,已完成,银行卡
SO20260601000846,2026-06-01 19:53:56,U029508,P00078,APP商城,江苏省,常州市,1,131.01,30.17,100.84,已完成,微信支付
SO20260601000846,2026-06-01 19:53:56,U029508,P00006,APP商城,江苏省,常州市,1,113.93,23.18,90.75,已完成,微信支付
SO20260601000847,2026/06/01 21:00,U058447,P00020,微信小程序,辽宁省,沈阳市,1,2445.27,0.00,2445.27,已完成,银行卡
SO20260601000847,2026-06-01 21:00:36,U058447,P00018,微信小程序,辽宁省,沈阳市,3,6327.74,0.00,18983.22,已完成,银行卡
SO20260601000848,2026/06/01 11:28,U052150,P00094,微信小程序,湖北省,宜昌市,1,1141.11,0.00,1141.11,已支付,支付宝
SO20260601000849,2026/06/01 21:36,U048099,P00161,PC商城,江苏省,苏州市,1,1081.72,0.00,1081.72,已完成,微信支付
SO20260601000850,2026-06-01 09:13:50,U025249,P00057,PC商城,四川省,德阳市,1,107.82,0.00,107.82,已完成,支付宝
SO20260601000850,2026-06-01 09:13:50,U025249,P00155,PC商城,四川省,德阳市,2,747.93,142.66,1353.20,已完成,支付宝
SO20260601000850,2026-06-01 09:13:50,U025249,P00184,PC商城,四川省,德阳市,1,749.11,0.00,749.11,已完成,支付宝
SO20260601000851,2026-06-01 19:21:31,U046866,P00099,微信小程序,四川省,成都市,1,430.71,52.18,378.53,待付款,
SO20260601000851,2026-06-01 19:21:31,U046866,P00167,微信小程序,四川省,成都市,1,1680.91,133.29,1547.62,待付款,支付宝
SO20260601000852,2026-06-01 20:04:36,U027121,P00042,PC商城,浙江省,杭州市,1,1704.11,0.00,1704.11,已完成,支付宝
SO20260601000852,2026-06-01 20:04:36,U027121,P00157,PC商城,浙江省,杭州市,1,584.67,87.56,497.11,已完成,支付宝
SO20260601000853,2026-06-01 09:57:40,U032527,P00119,微信小程序,湖北省,宜昌市,1,8534.02,1989.77,6544.25,已完成,花呗
SO20260601000854,2026-06-01 22:45:37,U028133,P00028,APP商城,北京市,北京市,2,620.84,0.00,1241.68,已支付,微信支付
SO20260601000855,2026-06-01 09:34:37,U023571,P00090,APP商城,江苏省,南通市,1,282.47,0.00,282.47,已完成,支付宝
SO20260601000855,2026-06-01 09:34:37,U023571,P00033,APP商城,江苏省,南通市,3,6377.86,1710.64,17422.94,已完成,支付宝
SO20260601000855,2026-06-01 09:34:37,U023571,P00179,APP商城,江苏省,南通市,2,1814.96,221.46,3408.46,已完成,支付宝
SO20260601000856,2026-06-01 09:02:14,U043769,P00092,天猫旗舰店,江苏省,苏州市,1,1754.15,311.76,1442.39,已支付,银行卡
SO20260601000856,2026-06-01 09:02:14,U043769,P00046,天猫旗舰店,江苏省,苏州市,2,1678.01,324.30,3031.72,已支付,银行卡
SO20260601000856,2026-06-01 09:02:14,U043769,P00033,天猫旗舰店,江苏省,苏州市,1,1925.08,0.00,1925.08,已支付,银行卡
SO20260601000857,2026-06-01 21:38:38,U031551,P00030,APP商城,湖北省,襄阳市,1,247.16,47.25,199.91,已支付,
SO20260601000858,2026-06-01T09:57:32,U035122,P00200,PC商城,黑龙江省,哈尔滨市,2,369.01,0.00,738.02,已完成,支付宝
SO20260601000859,2026-06-01 11:50:22,U005136,P00089,APP商城,辽宁省,大连市,1,209.09,0.00,209.09,待付款,微信支付
SO20260601000859,2026-06-01 11:50:22,U005136,P00031,APP商城,辽宁省,大连市,1,1084.94,77.77,1007.17,待付款,微信支付
SO20260601000859,2026-06-01 11:50:22,U005136,P00106,APP商城,辽宁省,大连市,1,793.82,0.00,793.82,待付款,微信支付
SO20260601000860,2026-06-01 18:45:02,U019231,P00163,微信小程序,湖南省,湘潭市,3,879.72,0.00,2639.16,已完成,支付宝
SO20260601000861,2026-06-01 13:55:48,U014558,P00195,PC商城,黑龙江省,哈尔滨市,1,5416.16,0.00,5416.16,已完成,支付宝
SO20260601000861,2026/06/01 13:55,U014558,P00071,PC商城,黑龙江省,哈尔滨市,1,93.49,7.07,86.42,已完成,支付宝
SO20260601000862,2026-06-01 21:59:09,U003788,P00053,APP商城,福建省,厦门市,1,8530.66,0.00,8530.66,已完成,支付宝
SO20260601000862,2026/06/01 21:59,U003788,P00135,APP商城,福建省,厦门市,1,2447.40,0.00,2447.40,已完成,支付宝
SO20260601000862,2026-06-01 21:59:09,U003788,P00132,APP商城,福建省,厦门市,3,397.28,0.00,1191.84,已完成,支付宝
SO20260601000863,2026-06-01 23:16:53,U006587,P00191,APP商城,黑龙江省,哈尔滨市,1,125.08,18.26,106.82,已完成,支付宝
SO20260601000864,2026-06-01 16:07:25,U020896,P00001,APP商城,广东省,深圳市,1,1435.49,119.76,1315.73,已完成,微信支付
SO20260601000864,2026-06-01 16:07:25,U020896,P00030,APP商城,广东省,深圳市,3,117.99,56.96,297.01,已完成,微信支付
SO20260601000864,2026-06-01 16:07:25,U020896,P00016,APP商城,广东省,深圳市,1,1083.19,68.47,1014.72,已完成,微信支付
SO20260601000865,2026-06-01 20:38:20,U022011,P00080,APP商城,河北省,唐山市,1,310.91,43.05,267.86,已支付,货到付款
SO20260601000866,2026-06-01 12:00:55,U000600,P00028,APP商城,重庆市,重庆市,1,6209.66,0.00,6209.66,已完成,微信支付
SO20260601000866,0000-00-00 00:00:00,U000600,P00156,APP商城,重庆市,重庆市,2,364.55,174.64,554.46,已完成,微信支付
SO20260601000867,2026-06-01 22:12:10,U053738,P00162,PC商城,河北省,石家庄市,2,114.71,0.00,229.42,已完成,支付宝
SO20260601000867,2026-06-01 22:12:10,U053738,P00181,PC商城,河北省,石家庄市,1,2477.99,0.00,2477.99,已完成,支付宝
SO20260601000868,2026/06/01 16:05,U009016,P00087,京东自营,陕西省,咸阳市,1,901.38,0.00,901.38,已完成,支付宝
SO20260601000868,2026-06-01 16:05:06,U009016,P00189,京东自营,陕西省,咸阳市,2,198.99,80.49,317.49,已完成,支付宝
SO20260601000869,2026/06/01 10:38,U042045,P00195,APP商城,湖南省,株洲市,3,1079.25,0.00,3237.75,已取消,支付宝
SO20260601000869,2026-06-01 10:38:44,U042045,P00119,APP商城,湖南省,株洲市,1,7365.68,0.00,7365.68,已取消,支付宝
SO20260601000869,2026-06-01 10:38:44,U042045,P00068,APP商城,湖南省,株洲市,1,890.25,116.97,773.28,已取消,支付宝
SO20260601000870,2026-06-01 10:40:26,U005011,P00111,APP商城,北京市,北京市,5,600.45,424.60,2577.65,已完成,支付宝
SO20260601000870,2026-06-01 10:40:26,U005011,P00197,APP商城,北京市,北京市,1,41.70,0.00,41.70,已完成,支付宝
SO20260601000870,2026-06-01 10:40:26,U005011,P00189,APP商城,北京市,北京市,1,779.06,186.77,592.29,已完成,支付宝
SO20260601000871,2026-06-01 16:22:22,U023320,P00028,天猫旗舰店,山东省,潍坊市,1,815.90,0.00,815.90,已支付,银行卡
SO20260601000872,2026-06-01 08:50:44,U030604,P00060,PC商城,福建省,泉州市,1,1277.46,0.00,1277.46,已退款,支付宝
SO20260601000872,2026-06-01 08:50:44,U030604,P00182,PC商城,福建省,泉州市,1,1824.88,166.89,1657.99,已退款,支付宝
SO20260601000873,2026-06-01 14:08:30,U024407,P00140,微信小程序,福建省,泉州市,1,78.35,18.99,59.36,已支付,花呗
SO20260601000874,2026-06-01 09:35:12,U014274,P00023,京东自营,广东省,广州市,1,813.45,0.00,813.45,已完成,微信支付
SO20260601000875,2026-06-01 17:26:48,U011607,P00035,APP商城,四川省,绵阳市,1,5208.19,870.30,4337.89,已完成,微信支付
SO20260601000875,2026-06-01 17:26:48,U011607,P00024,APP商城,四川省,绵阳市,1,341.51,78.87,262.64,已完成,微信支付
SO20260601000875,2026-06-01 17:26:48,U011607,P00158,APP商城,四川省,绵阳市,1,1635.15,0.00,1635.15,已完成,微信支付
SO20260601000876,2026-06-01 13:46:57,U015847,P00025,微信小程序,山西省,太原市,1,695.63,129.61,566.02,已完成,支付宝
SO20260601000877,2026/06/01 11:07,U025077,P00061,京东自营,河南省,郑州市,1,275.77,0.00,275.77,已完成,支付宝
SO20260601000877,2026-06-01 11:07:47,U025077,P00154,京东自营,河南省,郑州市,1,261.66,26.62,235.04,已完成,支付宝
SO20260601000878,2026-06-01 15:17:46,U055542,P00075,APP商城,浙江省,杭州市,1,1165.65,179.10,986.55,待付款,支付宝
SO20260601000878,2026-06-01 15:17:46,U055542,P00032,APP商城,浙江省,杭州市,1,7566.28,0.00,7566.28,待付款,支付宝
SO20260601000878,2026-06-01 15:17:46,U055542,P00196,APP商城,浙江省,杭州市,1,144.07,16.28,127.79,待付款,支付宝
SO20260601000879,2026-06-01 21:11:40,U020828,P00060,APP商城,山东省,潍坊市,1,298.07,0.00,298.07,已妥投,微信支付
SO20260601000879,2026-06-01 21:11:40,U020828,P00144,APP商城,山东省,潍坊市,1,5340.26,0.00,5340.26,已完成,微信支付
SO20260601000880,2026-06-01 21:48:59,U059112,P00151,天猫旗舰店,四川省,成都市,1,113.33,0.00,113.33,已完成,支付宝
SO20260601000880,2026-06-01 21:48:59,U059112,P00159,天猫旗舰店,四川省,成都市,5,303.47,0.00,1517.35,已完成,支付宝
SO20260601000881,2026-06-01 19:57:22,U014997,P00154,APP商城,江苏省,苏州市,1,1000.85,0.00,1000.85,已退款,微信支付
SO20260601000881,2026-06-01 19:57:22,U014997,P00071,APP商城,江苏省,苏州市,1,8398.99,0.00,8398.99,已退款,微信支付
SO20260601000882,2026-06-01 18:33:17,U019030,P00015,天猫旗舰店,北京市,北京市,2,1177.15,370.52,1983.78,已完成,支付宝
SO20260601000882,2026-06-01 18:33:17,U019030,P00120,天猫旗舰店,北京市,北京市,1,615.63,65.27,550.36,已完成,支付宝
SO20260601000883,2026-06-01 14:16:58,U031498,P00054,天猫旗舰店,浙江省,金华市,3,141.40,0.00,424.20,已完成,微信支付
SO20260601000884,2026-06-01 12:51:50,U022022,P00116,PC商城,湖南省,长沙市,2,3078.20,0.00,6156.40,已完成,支付宝
SO20260601000884,2026-06-01 12:51:50,U022022,P00194,PC商城,湖南省,长沙市,3,285.40,0.00,856.20,已完成,支付宝
SO20260601000884,2026-06-01 12:51:50,U022022,P00056,PC商城,湖南省,长沙市,1,5550.00,0.00,5550.00,已完成,支付宝
SO20260601000885,2026-06-01 17:17:59,U037755,P00192,微信小程序,安徽省,合肥市,1,160.63,14.28,146.35,已支付,支付宝
SO20260601000885,2026/06/01 17:17,U037755,P00188,微信小程序,安徽省,合肥市,3,768.07,374.96,3045.80,已支付,支付宝
SO20260601000886,2026-06-01 17:03:36,U026390,P00015,APP商城,浙江省,嘉兴市,2,197.00,86.56,307.44,已完成,微信支付
SO20260601000886,2026-06-01 17:03:36,U026390,P00008,APP商城,浙江省,嘉兴市,1,7312.54,1512.51,5800.03,已完成,微信支付
SO20260601000886,2026-06-01 17:03:36,U026390,P00045,APP商城,浙江省,嘉兴市,1,52.41,3.28,49.13,已完成,微信支付
SO20260601000887,2026-06-01 20:23:20,U023086,P00182,APP商城,广东省,深圳市,2,8083.22,0.00,16166.44,已完成,微信支付
SO20260601000887,2026-06-01 20:23:20,U023086,P00152,APP商城,广东省,深圳市,1,319.52,0.00,319.52,已完成,微信支付
SO20260601000887,2026-06-01 20:23:20,U023086,P00023,APP商城,广东省,深圳市,2,7847.12,2035.92,13658.32,已完成,微信支付
SO20260601000888,2026-06-01 21:21:24,U012068,P00188,京东自营,辽宁省,大连市,1,7424.54,625.18,6799.36,已完成,微信支付
SO20260601000889,2026-06-01 11:50:14,U043373,P00125,微信小程序,广东省,广州市,2,865.58,199.84,1531.32,已完成,银行卡
SO20260601000889,2026-06-01T11:50:14,U043373,P00049,微信小程序,广东省,广州市,2,132.90,0.00,265.80,已完成,银行卡
SO20260601000889,2026-06-01 11:50:14,U043373,P00154,微信小程序,广东省,广州市,2,508.98,0.00,1017.96,已完成,银行卡
SO20260601000890,2026-06-01 13:07:29,U042105,P00083,PC商城,陕西省,咸阳市,1,1114.04,0.00,1114.04,已支付,微信支付
SO20260601000891,2026-06-01 09:44:12,U011416,P00043,PC商城,上海市,上海市,1,1116.90,0.00,1116.90,已支付,微信支付
SO20260601000891,2026-06-01 09:44:12,U011416,P00089,PC商城,上海市,上海市,2,1518.27,304.11,2732.43,已支付,微信支付
SO20260601000892,2026-06-01 11:02:18,U009509,P00123,PC商城,广东省,珠海市,2,6407.47,0.00,12814.94,已完成,微信支付
SO20260601000893,2026-06-01 19:56:59,U000830,P00055,APP商城,江西省,南昌市,1,1440.64,304.89,1135.75,已完成,支付宝
SO20260601000893,2026-06-01 19:56:59,U000830,P00053,APP商城,江西省,南昌市,1,5641.23,425.10,5216.13,已完成,支付宝
SO20260601000893,2026-06-01 19:56:59,U000830,P00053,APP商城,江西省,南昌市,1,5641.23,425.10,5216.13,已完成,支付宝
SO20260601000894,2026-06-01 15:54:11,U055855,P00155,PC商城,山东省,潍坊市,1,2983.26,348.19,2635.07,已完成,微信支付
SO20260601000895,2026-06-01 17:20:02,U045441,P00072,京东自营,福建省,厦门市,1,1089.60,184.06,905.54,已完成,微信支付
SO20260601000895,2026-06-01 17:20:02,U045441,P00107,京东自营,福建省,厦门市,3,1463.63,0.00,4390.89,已完成,微信支付
SO20260601000896,2026-06-01 11:00:46,U004348,P00152,APP商城,广东省,珠海市,1,835.21,77.14,758.07,已取消,银行卡
SO20260601000896,2026-06-01 11:00:46,U004348,P00052,APP商城,广东省,珠海市,1,287.04,0.00,287.04,已取消,银行卡
SO20260601000896,2026-06-01 11:00:46,U004348,P00160,APP商城,广东省,珠海市,1,1625.14,0.00,1625.14,已取消,银行卡
SO20260601000897,2026-06-01T06:51:08,U040130,P00193,微信小程序,广东省,佛山市,3,1175.13,0.00,3525.39,已完成,支付宝
SO20260601000898,2026-06-01 20:47:32,U053176,P00033,PC商城,湖北省,武汉市,2,113.57,0.00,227.14,已支付,银行卡
SO20260601000899,2026-06-01 18:29:25,U044977,P00111,天猫旗舰店,河南省,洛阳市,2,8358.66,2517.72,14199.60,已支付,支付宝
SO20260601000899,2026-06-01 18:29:25,U044977,P00066,天猫旗舰店,河南省,洛阳市,1,741.78,0.00,741.78,已支付,支付宝
SO20260601000900,2026-06-01 22:36:16,U043988,P00073,微信小程序,重庆市,重庆市,2,231.08,92.67,369.49,已取消,支付宝
SO20260601000900,2026-06-01 22:36:16,U043988,P00193,微信小程序,重庆市,重庆市,1,1491.10,282.37,1208.73,已取消,支付宝
SO20260601000901,2026-06-01 12:39:39,U047095,P00039,京东自营,福建省,泉州市,2,2262.70,394.12,4131.28,已完成,支付宝
SO20260601000901,2026/06/01 12:39,U047095,P00170,京东自营,福建省,泉州市,1,165.47,0.00,165.47,已完成,支付宝
SO20260601000902,2026-06-01 05:44:18,U059644,P00189,PC商城,江西省,赣州市,2,6922.50,3127.53,10717.47,已完成,微信支付
SO20260601000903,2026-06-01 07:42:48,U003346,P00147,微信小程序,福建省,福州市,1,376.73,81.36,295.37,已取消,支付宝
SO20260601000903,2026-06-01 07:42:48,U003346,P00024,微信小程序,福建省,福州市,1,1265.93,0.00,1265.93,已取消,支付宝
SO20260601000904,2026-06-01 20:08:15,U025729,P00035,微信小程序,北京市,北京市,1,517.33,0.00,517.33,已完成,支付宝
SO20260601000904,2026-06-01 20:08:15,U025729,P00177,微信小程序,北京市,北京市,2,293.57,0.00,587.14,已完成,支付宝
SO20260601000905,2026-06-01 16:29:15,U026052,P00113,天猫旗舰店,,青岛市,1,6505.90,1611.55,4894.35,已取消,微信支付
SO20260601000906,2026-06-01 21:07:45,U018858,P00029,京东自营,湖南省,长沙市,1,441.69,92.96,348.73,已完成,支付宝
SO20260601000906,2026/06/01 21:07,U018858,P00174,京东自营,湖南省,长沙市,1,300.29,0.00,300.29,已完成,支付宝
SO20260601000906,2026-06-01 21:07:45,U018858,P00023,京东自营,湖南省,长沙市,1,-673.28,110.61,562.67,已完成,支付宝
SO20260601000907,2026-06-01 00:11:10,U030000,P00136,APP商城,江苏省,无锡市,1,111.13,0.00,111.13,已完成,微信支付
SO20260601000907,2026-06-01 00:11:10,U030000,P00034,APP商城,江苏省,无锡市,1,127.08,17.96,109.12,已完成,微信支付
SO20260601000908,2026-06-01 16:35:15,U048542,P00059,微信小程序,北京市,北京市,1,5335.28,565.58,4769.70,已支付,支付宝
SO20260601000908,2026-06-01 16:35:15,U048542,P00009,微信小程序,北京市,北京市,1,716.61,0.00,716.61,已支付,支付宝
SO20260601000908,2026-06-01 16:35:15,U048542,P00009,微信小程序,北京市,北京市,1,716.61,0.00,716.61,已支付,支付宝
SO20260601000908,2026-06-01 16:35:15,U048542,P00039,微信小程序,北京市,北京市,2,369.16,47.61,690.71,已支付,支付宝
SO20260601000909,2026-06-01 10:08:59,U002912,P00026,PC商城,河北省,保定市,1,613.29,32.71,580.58,已完成,微信支付
SO20260601000910,2026-06-01 15:46:48,U012868,P00124,APP商城,浙江省,宁波市,1,3968.13,0.00,3968.13,已完成,微信支付
SO20260601000911,2026-06-01 09:09:36,U057994,P00117,微信小程序,广东省,广州市,1,323.23,21.02,302.21,已完成,货到付款
SO20260601000911,2026-06-01 09:09:36,U057994,P00039,微信小程序,广东省,广州市,2,1338.87,484.03,2193.71,已完成,货到付款
SO20260602000912,2026-06-02T12:51:50,U031228,P00175,微信小程序,江苏省,常州市,1,293.43,0.00,293.43,已完成,微信支付
SO20260602000913,2026-06-02 10:25:51,U048978,P00023,APP商城,上海市,上海市,1,36.41,0.00,36.41,已完成,微信支付
SO20260602000914,2026-06-02 21:27:12,U039741,P00109,微信小程序,北京市,北京市,2,816.86,0.00,1633.72,已完成,支付宝
SO20260602000914,2026-06-02 21:27:12,U039741,P00013,微信小程序,北京市,北京市,1,8761.26,1795.32,6965.94,已完成,支付宝
SO20260602000914,2026-06-02 21:27:12,U039741,P00082,微信小程序,北京市,北京市,1,2307.59,125.76,2181.83,已完成,支付宝
SO20260602000915,2026/06/02 20:33,U034513,P00136,天猫旗舰店,江苏省,苏州市,1,260.32,0.00,260.32,已完成,货到付款
SO20260602000915,2026-06-02 20:33:37,U034513,P00158,天猫旗舰店,江苏省,苏州市,2,205.58,89.93,321.23,已完成,货到付款
SO20260602000916,2026-06-02 21:04:47,U056926,P00118,PC商城,山东省,济南市,2,863.54,0.00,1727.08,已完成,微信支付
SO20260602000917,2026-06-02 12:28:52,U014867,P00057,微信小程序,广东省,深圳市,1,231.05,15.49,215.56,已完成,货到付款
SO20260602000917,2026/06/02 12:28,U014867,P00031,微信小程序,广东省,深圳市,4,5996.50,0.00,23986.00,已完成,货到付款
SO20260602000918,2026-06-02 11:40:36,U016594,P00108,微信小程序,陕西省,咸阳市,1,258.33,24.75,233.58,已完成,微信支付
SO20260602000918,2026-06-02 11:40:36,U016594,P00055,微信小程序,陕西省,咸阳市,5,35.04,0.00,175.20,已完成,微信支付
SO20260602000919,2026-06-02 20:43:31,U021968,P00191,APP商城,安徽省,合肥市,2,5760.60,0.00,11521.20,已完成,支付宝
SO20260602000919,2026/06/02 20:43,U021968,P00168,APP商城,安徽省,合肥市,2,1110.30,432.76,1787.84,已完成,支付宝
SO20260602000919,2026-06-02 20:43:31,U021968,P00178,APP商城,安徽省,合肥市,1,2686.94,0.00,2686.94,已完成,支付宝
SO20260602000920,2026-06-02 10:07:30,U016585,P00151,APP商城,山东省,潍坊市,2,1716.75,0.00,3433.50,待付款,银行卡
SO20260602000921,2026-06-02 19:59:23,U031967,P00042,微信小程序,湖北省,武汉市,1,177.44,18.59,158.85,已取消,支付宝
SO20260602000921,2026-06-02 19:59:23,U031967,P00153,微信小程序,湖北省,武汉市,5,1119.74,1108.46,4490.24,已取消,支付宝
SO20260602000921,2026-06-02 19:59:23,U031967,P00121,微信小程序,湖北省,武汉市,2,454.14,153.80,754.48,已取消,支付宝
SO20260602000922,2026-06-02 15:11:42,U044328,P00031,京东自营,湖南省,长沙市,1,720.96,159.57,561.39,已完成,银行卡
SO20260602000922,2026-06-02 15:11:42,U044328,P00196,京东自营,湖南省,长沙市,1,181.97,35.65,146.32,已完成,银行卡
SO20260602000922,2026-06-02 15:11:42,U044328,P00141,京东自营,湖南省,长沙市,1,4443.33,415.74,4027.59,已完成,银行卡
SO20260602000923,2026-06-02 15:43:24,U004955,P00061,APP商城,浙江省,温州市,1,935.45,0.00,935.45,已完成,支付宝
SO20260602000924,2026-06-02 18:11:13,U054817,P00155,PC商城,湖南省,长沙市,1,5527.52,0.00,5527.52,已完成,花呗
SO20260602000925,2026-06-02 20:08:43,U033551,P00134,微信小程序,湖北省,宜昌市,1,815.76,120.69,695.07,已退款,支付宝
SO20260602000926,2026-06-02 13:08:51,U041871,P00005,京东自营,广东省,佛山市,1,1747.32,0.00,1747.32,已支付,支付宝
SO20260602000926,2026-06-02 13:08:51,U041871,P00085,京东自营,广东省,佛山市,2,1190.66,589.40,1791.92,已支付,支付宝
SO20260602000926,2026/13/45 25:61:00,U041871,P00031,京东自营,广东省,佛山市,1,78.04,0.00,78.04,已支付,支付宝
SO20260602000927,2026-06-02 18:24:07,U040941,P00033,APP商城,北京市,北京市,1,128.90,29.13,99.77,待付款,微信支付
SO20260602000928,2026-06-02 11:41:43,U041803,P00031,APP商城,浙江省,温州市,1,1426.39,308.26,1118.13,已完成,支付宝
SO20260602000929,2026-06-02 20:33:27,U044889,P00198,天猫旗舰店,浙江省,杭州市,3,375.71,0.00,1127.13,已退款,银行卡
SO20260602000929,2026-06-02 20:33:27,U044889,P00174,天猫旗舰店,浙江省,杭州市,1,5774.86,0.00,5774.86,已退款,银行卡
SO20260602000929,,U044889,P00006,天猫旗舰店,浙江省,杭州市,1,6546.00,549.37,5996.63,已退款,银行卡
SO20260602000930,2026-06-02 12:21:53,U051424,P00141,微信小程序,广东省,东莞市,1,7194.08,0.00,7194.08,已取消,
SO20260602000931,2026-06-02 12:56:34,U025245,P00081,天猫旗舰店,四川省,绵阳市,1,3677.36,0.00,3677.36,已取消,支付宝
SO20260602000932,2026/06/02 17:39,U054520,P00078,天猫旗舰店,四川省,宜宾市,1,2560.23,0.00,2560.23,已取消,微信支付
SO20260602000932,2026-06-02 17:39:48,U054520,P00133,天猫旗舰店,四川省,宜宾市,3,8896.30,6301.04,20387.86,已取消,微信支付
SO20260602000932,2026-06-02 17:39:48,U054520,P00199,天猫旗舰店,四川省,宜宾市,1,64.53,12.95,51.58,已取消,微信支付
SO20260602000933,2026/06/02 22:08,U043428,P00024,天猫旗舰店,福建省,泉州市,5,130.96,0.00,654.80,已支付,支付宝
SO20260602000934,2026-06-02 16:43:05,U019545,P00025,APP商城,河南省,南阳市,1,6583.24,1258.43,5324.81,已完成,支付宝
SO20260602000934,2026-06-02 16:43:05,U019545,P00039,APP商城,河南省,南阳市,2,532.63,244.26,821.00,已完成,支付宝
SO20260602000935,2026-06-02 07:17:39,U036469,P00160,天猫旗舰店,上海市,上海市,2,8836.26,0.00,17672.52,已完成,微信支付
SO20260602000935,2026-06-02 07:17:39,U036469,P00105,天猫旗舰店,上海市,,3,2277.42,467.64,6364.62,已完成,微信支付
SO20260602000935,2026/13/45 25:61:00,U036469,P00098,天猫旗舰店,上海市,上海市,1,4541.79,0.00,4541.79,已完成,微信支付
SO20260602000936,2026-06-02 11:33:45,U033013,P00160,微信小程序,江苏省,常州市,1,8049.01,1484.27,6564.74,已完成,支付宝
SO20260602000936,2026-06-02 11:33:45,U033013,P00012,微信小程序,江苏省,常州市,2,6496.92,0.00,12993.84,已完成,支付宝
SO20260602000937,2026-06-02 12:13:53,U043809,P00065,微信小程序,湖北省,襄阳市,1,3794.96,859.18,2935.78,已完成,支付宝
SO20260602000937,2026/06/02 12:13,U043809,P00065,微信小程序,湖北省,襄阳市,1,465.50,114.68,350.82,已完成,支付宝
SO20260602000937,2026-06-02 12:13:53,U043809,P00106,微信小程序,湖北省,襄阳市,2,399.52,0.00,799.04,已完成,
SO20260602000938,2026/06/02 19:05,U000595,P00192,微信小程序,北京市,北京市,1,1702.67,0.00,1702.67,已完成,支付宝
SO20260602000938,2026-06-02 19:05:57,U000595,P00100,微信小程序,北京市,北京市,1,705.77,0.00,705.77,已完成,支付宝
SO20260602000939,2026-06-02 12:57:34,U050057,P00010,APP商城,江苏省,南京市,1,512.10,71.87,440.23,已完成,
SO20260602000939,2026-06-02 12:57:34,U050057,P00016,APP商城,江苏省,南京市,1,321.65,0.00,321.65,已完成,支付宝
SO20260602000939,2026-06-02 12:57:34,U050057,P00038,APP商城,江苏省,南京市,1,7458.93,0.00,7458.93,已完成,支付宝
SO20260602000940,2026-06-02 13:21:52,U034072,P00104,APP商城,湖北省,襄阳市,1,570.23,120.99,449.24,已支付,货到付款
SO20260602000941,2026-06-02 11:08:34,U032745,P00035,京东自营,河南省,洛阳市,1,1075.04,0.00,1075.04,已完成,支付宝
SO20260602000942,2026-06-02 15:34:16,U020030,P00032,APP商城,湖北省,宜昌市,1,131.28,8.83,122.45,已完成,支付宝
SO20260602000942,2026-06-02 15:34:16,U020030,P00070,APP商城,湖北省,宜昌市,1,324.31,0.00,324.31,已完成,支付宝
SO20260602000942,0000-00-00 00:00:00,U020030,P00079,APP商城,湖北省,宜昌市,1,307.03,48.26,258.77,已完成,支付宝
SO20260602000943,2026-06-02 14:35:27,U034456,P00186,京东自营,浙江省,金华市,1,77.41,4.98,72.43,已完成,支付宝
SO20260602000943,2026-06-02 14:35:27,U034456,P00163,京东自营,浙江省,金华市,1,873.57,76.09,797.48,已完成,支付宝
SO20260602000944,2026-06-02 11:34:14,U027122,P00185,APP商城,河北省,保定市,2,5844.84,0.00,11689.68,已支付,支付宝
SO20260602000944,2026-06-02 11:34:14,U027122,P00045,APP商城,河北省,保定市,1,267.56,0.00,267.56,已支付,支付宝
SO20260602000945,2026/06/02 09:02,U059950,P00157,PC商城,福建省,福州市,1,1174.48,0.00,1174.48,已支付,微信支付
SO20260602000945,2026-06-02 09:02:15,U059950,P00176,PC商城,福建省,福州市,1,504.91,114.69,390.22,已支付,微信支付
SO20260602000946,2026-06-02 11:03:01,U002850,P00150,APP商城,辽宁省,沈阳市,1,4283.25,0.00,4283.25,待付款,微信支付
SO20260602000946,2026-06-02 11:03:01,U002850,P00128,APP商城,辽宁省,沈阳市,2,383.39,154.98,611.80,待付款,微信支付
SO20260602000946,2026-06-02 11:03:01,U002850,P00076,APP商城,辽宁省,沈阳市,1,4764.60,0.00,4764.60,待付款,微信支付
SO20260602000947,2026-06-02 10:59:55,U027891,P00022,PC商城,河南省,郑州市,1,8122.87,1262.37,6860.50,已完成,微信支付
SO20260602000948,2026-06-02 15:08:16,U053784,P00141,微信小程序,广东省,珠海市,2,268.63,0.00,537.26,已完成,银行卡
SO20260602000949,2026/06/02 16:37,U035599,P00124,天猫旗舰店,山西省,太原市,3,4575.67,0.00,13727.01,已取消,支付宝
SO20260602000949,2026-06-02 16:37:53,U035599,P00115,天猫旗舰店,山西省,太原市,2,297.94,56.82,539.06,已取消,支付宝
